,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
729,12/4/20 12:32,bh.bahrain.corona.tracker,BeAware Bahrain,en,Sameer Khan,2,"Must include all countries, I noticed that Asian countries are not included here. Overall it's fine, but it's not alarming when we cross through the affected areas of Bahrain. It should have some measurements of indication to stop or go ahead in places where they found the patients. Also, yesterday I visited Manama the most crowded place in Bahrain. I closed car glass No one using mask and huge gatherings on small small roads inside, I was worried too much to see this kind of partial curfew.",  Must include all countries  I noticed that Asian countries are not included here. Overall it's fine  but it's not alarming when we cross through the affected areas of Bahrain. It should have some measurements of indication to stop or go ahead in places where they found the patients. Also  yesterday I visited Manama the most crowded place in Bahrain. I closed car glass No one using mask and huge gatherings on small small roads inside  I was worried too much to see this kind of partial curfew. ,en,  Must include all countries  I noticed that Asian countries are not included here  Overall it s fine  but it s not alarming when we cross through the affected areas of Bahrain  It should have some measurements of indication to stop or go ahead in places where they found the patients  Also  yesterday I visited Manama the most crowded place in Bahrain  I closed car glass No one using mask and huge gatherings on small small roads inside  I was worried too much to see this kind of partial curfew  ,"Domain_Specific, Emotional, Language, Location","worri, countri, countri, area, bahrain, measur, gather",0.14893617,Negative,0,0,1,1,,1,1,0,0
731,12/4/20 11:53,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Amina S.talib,5,شكرا يا بحرين بلادي,Thank you  Bahrain  my country,ar,Thank you  Bahrain  my country,"Language, Location","countri, countri, bahrain",1,Positive,0,0,0,0,,1,1,0,0
739,12/4/20 5:15,bh.bahrain.corona.tracker,BeAware Bahrain,en,Nair Ravichandran,5,Very good application 👌,  Very good application 👌 ,en,  Very good application   ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,,0,0,0,0
742,12/4/20 4:26,bh.bahrain.corona.tracker,BeAware Bahrain,en,Demetrio Jr Zafe,5,Very useful 👍👍👍...thank u BAHRAIN GOVT,  Very useful 👍👍👍...thank u BAHRAIN GOVT ,en,  Very useful       thank u BAHRAIN GOVT ,Location,bahrain,0.166666667,Positive,0,0,0,0,,0,1,0,0
746,12/4/20 0:45,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Sun Shine,1,اللهم احفض البحرين وجميع بلاد المسلمين,Oh God save Bahrain and all Muslim countries,ar,Oh God save Bahrain and all Muslim countries,"Language, Location","countri, countri, bahrain",0.5,Positive,0,0,0,0,,1,1,0,0
749,11/4/20 20:29,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Sana Al Sadiq,5,جزاكم الله الف خير كل الطاقم الطبي وعساكم على القوه,May God reward you with a thousand good all the medical staff  and may you be strong,ar,May God reward you with a thousand good all the medical staff  and may you be strong,Domain_Specific,"staff, medic",0.222222222,Positive,0,0,1,0,,0,0,0,0
750,11/4/20 20:22,bh.bahrain.corona.tracker,BeAware Bahrain,en,dr.assaaddiabetes diabetesnor,5,I encourage all Bahrain citizens and residents to use it fight Corona,  I encourage all Bahrain citizens and residents to use it fight Corona ,en,  I encourage all Bahrain citizens and residents to use it fight Corona ,Location,bahrain,0.142857143,Positive,0,0,0,0,,0,1,0,0
751,11/4/20 20:14,bh.bahrain.corona.tracker,BeAware Bahrain,ar,simo najhi,5,اللهم احفظ بلادنا من كل شر يارب,Oh God  save our country from all evil  Lord,ar,Oh God  save our country from all evil  Lord,"Language, Location","countri, countri",0.333333333,Neutral,0,0,0,0,,1,1,0,0
752,11/4/20 20:01,bh.bahrain.corona.tracker,BeAware Bahrain,ar,جماح بن يافع القحااطين,5,شكرا مملكة البحرين شكرا,Thank you  Kingdom of Bahrain. Thank you,ar,Thank you  Kingdom of Bahrain  Thank you,Location,bahrain,0.25,Positive,0,0,0,0,,0,1,0,0
754,11/4/20 19:52,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Khalid Khalid,5,مجهود جبار تبذله دولة البحرين نسأل الله أن بحفظكم ويبارك في اعماركم وتمنياتي لكم بموفور الصحة والعافية وحفظ الله البحرين حكومة وشعبا,A tremendous effort made by the State of Bahrain. We ask God to preserve you and bless your life and wish you good health and wellness  and may God protect Bahrain  the government and people.,ar,A tremendous effort made by the State of Bahrain  We ask God to preserve you and bless your life and wish you good health and wellness  and may God protect Bahrain  the government and people ,"Domain_Specific, Location, Privacy","bahrain, protect, preserv",0.15,Positive,0,0,1,0,,0,1,1,0
755,11/4/20 19:15,bh.bahrain.corona.tracker,BeAware Bahrain,ar,أبو عبدالرحمن,5,برنامج مهم لكل فرد في المجتمع,An important program for everyone in the community,ar,An important program for everyone in the community,Domain_Specific,import,0.25,Positive,0,0,1,0,,0,0,0,0
761,11/4/20 17:27,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Mohmmad safa -5C,5,راااااااااااع ليحمي الوطن,Aaaaaaaaaa to protect the homeland,ar,Aaaaaaaaaa to protect the homeland,Privacy,protect,0.333333333,Positive,0,0,0,0,,0,0,1,0
769,11/4/20 16:02,bh.bahrain.corona.tracker,BeAware Bahrain,en,Tashi Rai,5,Awesome app to track covid 19,  Awesome app to track covid 19 ,en,  Awesome app to track covid    ,Privacy,track,0.25,Positive,0,0,0,0,,0,0,1,0
770,11/4/20 15:57,bh.bahrain.corona.tracker,BeAware Bahrain,ar,S.hussain Hussain,5,تطبيق ممتاز تشكرون عليه والى الامام نحو مجتمع واعي,An excellent application that you thank for and forward towards a conscious society,ar,An excellent application that you thank for and forward towards a conscious society,Domain_Specific,"forward, applic",0.285714286,Positive,0,0,1,0,,0,0,0,0
771,11/4/20 15:24,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Bu.naief Ahmed,5,ربي احفظ بلادنا وبلاد المسلمين,Lord save our country and Muslim countries,ar,Lord save our country and Muslim countries,"Language, Location","countri, countri",0.4,Positive,0,0,0,0,,1,1,0,0
774,11/4/20 15:07,bh.bahrain.corona.tracker,BeAware Bahrain,ar,محمد المرسومي,5,انا كمواطن بحريني افتخر بهذا العمل الجبار وافتخر بالأبطال الحقيقين من اطباء وممرضين وفنيين وامن عام وجيش وكل شخص يساهم في احتواء هذا الوباء وعلى رأسهم سمو ولي العهد راس هذه المنظومه,As a Bahraini citizen  I am proud of this tremendous work and I am proud of the true heroes of doctors  nurses  technicians  public security  the army  and everyone who contributes to containing this epidemic  headed by His Highness the Crown Prince  the head of this system.,ar,As a Bahraini citizen  I am proud of this tremendous work and I am proud of the true heroes of doctors  nurses  technicians  public security  the army  and everyone who contributes to containing this epidemic  headed by His Highness the Crown Prince  the head of this system ,"Domain_Specific, Privacy","secur, secur, head, technician",0.166666667,Positive,0,0,1,0,,0,0,1,0
781,11/4/20 14:31,bh.bahrain.corona.tracker,BeAware Bahrain,en,Ashiq Zamad,5,Good Application To Know The Overall Status Of Covid-19,  Good Application To Know The Overall Status Of Covid-19 ,en,  Good Application To Know The Overall Status Of Covid    ,Domain_Specific,applic,0.166666667,Positive,0,0,1,0,,0,0,0,0
788,11/4/20 14:00,bh.bahrain.corona.tracker,BeAware Bahrain,en,mahmoud said,5,It guide me,It guide me,nl,It guide me,Domain_Specific,guid,1,Neutral,0,0,1,0,,0,0,0,0
795,11/4/20 13:11,bh.bahrain.corona.tracker,BeAware Bahrain,ar,محمد تامر,5,تطبيق رائع يطمئن القلب و يخبرك إن كنت على مقربة من احد المصابين يجب أن تثبتوه على أجهزتهم شكراً وزارة الصحة❤,A wonderful application that reassures the heart and tells you if you are close to one of the injured  you must install it on their devices Thank you Ministry of Health❤,ar,A wonderful application that reassures the heart and tells you if you are close to one of the injured  you must install it on their devices Thank you Ministry of Health ,Domain_Specific,applic,0.071428571,Positive,0,0,1,0,,0,0,0,0
800,11/4/20 12:19,bh.bahrain.corona.tracker,BeAware Bahrain,en,Ebrahim Zainal,3,Good information Wish it had details about daily cases such as how and where the new cases were identified. Also does the application track my movements as well as those who are quarantined?,  Good information Wish it had details about daily cases such as how and where the new cases were identified. Also does the application track my movements as well as those who are quarantined? ,en,  Good information Wish it had details about daily cases such as how and where the new cases were identified  Also does the application track my movements as well as those who are quarantined  ,"Domain_Specific, Privacy","track, identifi, applic",0.1875,Positive,0,0,1,0,,0,0,1,0
824,11/4/20 9:06,bh.bahrain.corona.tracker,BeAware Bahrain,ar,وفاء زويد,5,اكثر من رائع يعطيكم الصحه والعافيه في ميزان حسناتكم جزاكم الله خير ...اللهم احفظ البحرين واهلها,More than wonderful  it gives you health and wellness in the balance of your good deeds  may God reward you with good ... God save Bahrain and its people,ar,More than wonderful  it gives you health and wellness in the balance of your good deeds  may God reward you with good     God save Bahrain and its people,Location,bahrain,0.066666667,Positive,0,0,0,0,,0,1,0,0
830,11/4/20 8:34,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Mohammed Aqeel,5,ترتيب,Order,ur,Order,Domain_Specific,order,1,Neutral,0,0,1,0,,0,0,0,0
831,11/4/20 8:27,bh.bahrain.corona.tracker,BeAware Bahrain,ar,حسن العثمان,5,تجربتي مع تطبيق مجتمع واعي يجعلك في الزاوية الصحيحة وتكون مطمئنا لأنه يخبرك بمدى خلوك أو العكس من الفايروس اثناء خروجك وبعد عودتك للمنزل فلا من المبادرة للحماية والعلاج ربما فيه انفاذ حياة الفرد,My experience with the application of a conscious society puts you in the right angle and be reassuring because it tells you how far you are free or the opposite of the virus during your exit and after your return to the home  so there is no initiative to protect and cure  perhaps in the end of the life of the individual,ar,My experience with the application of a conscious society puts you in the right angle and be reassuring because it tells you how far you are free or the opposite of the virus during your exit and after your return to the home  so there is no initiative to protect and cure  perhaps in the end of the life of the individual,"Domain_Specific, Privacy, Socio_economic_Status","free, protect, applic",0.12,Positive,0,0,1,0,,0,0,1,1
841,11/4/20 6:56,bh.bahrain.corona.tracker,BeAware Bahrain,en,Aslam Baloch,5,Excellent aap for further information. Thanx Bahrain,  Excellent aap for further information. Thanx Bahrain ,en,  Excellent aap for further information  Thanx Bahrain ,Location,bahrain,0.2,Positive,0,0,0,0,,0,1,0,0
842,11/4/20 6:56,bh.bahrain.corona.tracker,BeAware Bahrain,ar,اسامه النهام,5,خدمة جدا ممتازة,Very excellent service,ar,Very excellent service,Domain_Specific,"servic, servic",0.666666667,Positive,0,0,1,0,,0,0,0,0
846,11/4/20 6:40,bh.bahrain.corona.tracker,BeAware Bahrain,ar,almohaisen 87,5,اشكر القائمين على هذا التطبيق، جزاهم الله كل الخير 🤚🏼,I thank those in charge of this application  may God reward them all the best 🤚🏼,ar,I thank those in charge of this application  may God reward them all the best   ,Domain_Specific,applic,0.142857143,Positive,0,0,1,0,,0,0,0,0
847,11/4/20 6:37,bh.bahrain.corona.tracker,BeAware Bahrain,en,Kamal Sous,5,"Very important, thanks",  Very important  thanks ,en,  Very important  thanks ,Domain_Specific,import,0.333333333,Positive,0,0,1,0,,0,0,0,0
850,11/4/20 6:25,bh.bahrain.corona.tracker,BeAware Bahrain,ar,جعفر الحايكي,5,إن نجاح هذا البرنامج في تقليل إنتشار فيروس كورونا covid-19 معتمد على وعي الجماهير في المساهمة بشكل مكثف بتنصيب هذا التطبيق ونشره ليعطي ثماره المنشوده في تنبيه الاصحاء عن مواقع وجود الحالات وكذالك في المساحمة في تحديد المخالطين بسرعة وكفاءة عالية,The success of this program in reducing the spread of the covid-19 virus is dependent on the public’s awareness of contributing intensively to the installation and dissemination of this application to give its desired fruits in alerting healthy people about the locations of cases  as well as in the competition in identifying contacts quickly and efficiently.,ar,The success of this program in reducing the spread of the covid    virus is dependent on the public s awareness of contributing intensively to the installation and dissemination of this application to give its desired fruits in alerting healthy people about the locations of cases  as well as in the competition in identifying contacts quickly and efficiently ,"Domain_Specific, Privacy","locat, reduc, identifi, locat, applic",0.178571429,Positive,0,0,1,0,,0,0,1,0
852,11/4/20 0:54,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Ahmed Mohammed,5,اللهم احفظ البحرين يارب العالمين,Oh God  save Bahrain  Lord of the worlds,ar,Oh God  save Bahrain  Lord of the worlds,Location,bahrain,0.166666667,Positive,0,0,0,0,,0,1,0,0
853,10/4/20 20:54,bh.bahrain.corona.tracker,BeAware Bahrain,ar,رولى الجميلي,4,ممتاز .اللهم احفظ البحرين,Excellent. God save Bahrain,ar,Excellent  God save Bahrain,Location,bahrain,0.25,Positive,0,0,0,0,,0,1,0,0
854,10/4/20 18:37,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Umbanin Ali,5,سلام.. البرنامج كلش مفيد.. بس شلون يعمل هالبرنامج.. شلون ينعرف المصاب اللي صوبنا..؟؟ هي اللي ابي افهمه.. ونشكر لكم جهودكم الجبارة.. ودمتم سند وعون وجنود للبحرين,Peace  the program is useful  but how does this program work? It is what I want to understand .. and we thank you for your tremendous efforts ... and you always supported and helped Bahrain soldiers,ar,Peace  the program is useful  but how does this program work  It is what I want to understand    and we thank you for your tremendous efforts     and you always supported and helped Bahrain soldiers,"Domain_Specific, Location","bahrain, soldier",0.125,Positive,0,0,1,0,,0,1,0,0
857,10/4/20 8:44,bh.bahrain.corona.tracker,BeAware Bahrain,en,Gaming Let's Play,5,"Thank you Bahrain For This App may Allah help us from this Coronavirus,Again Thank you For This App Hope You Have A Good Day",  Thank you Bahrain For This App may Allah help us from this Coronavirus Again Thank you For This App Hope You Have A Good Day ,en,  Thank you Bahrain For This App may Allah help us from this Coronavirus Again Thank you For This App Hope You Have A Good Day ,Location,bahrain,0.076923077,Positive,0,0,0,0,,0,1,0,0
861,9/4/20 19:03,bh.bahrain.corona.tracker,BeAware Bahrain,ar,ddoss kld,5,جميل ممتاز اتمنى كل الناس ينزلونه 💛 الله يعطيكم الصحه والعافيه ويديمكم ذخر لنا بارك.الله فيكم واعانكم على حفظ الأمانة,Beautiful  excellent  I hope all people visit it God gives you health and well-being and sustains you an asset for us  bless. God is in you and I help you maintain the trust,ar,Beautiful  excellent  I hope all people visit it God gives you health and well being and sustains you an asset for us  bless  God is in you and I help you maintain the trust,Privacy,trust,0.058823529,Positive,0,0,0,0,,0,0,1,0
862,9/4/20 19:02,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Mohanad Elfadel,5,جزى الله خيراً كل القائمين على التطبيق الرائع وفريق البحرين. حفظنا الله وإياكم وشفى المرضى وحفظ البلاد.,May God reward all those in charge of the wonderful application and the Bahrain team. May God protect us and you  heal the sick  and preserve the country.,ar,May God reward all those in charge of the wonderful application and the Bahrain team  May God protect us and you  heal the sick  and preserve the country ,"Domain_Specific, Emotional, Language, Location, Privacy","sick, countri, countri, bahrain, protect, preserv, applic",0.4375,Positive,0,0,1,1,,1,1,1,0
871,9/4/20 16:41,bh.bahrain.corona.tracker,BeAware Bahrain,en,Adora Yoga D'Explorer E.,1,Very slow and not updating since yesterday using android. Stc network is very poor.,  Very slow and not updating since yesterday using android. Stc network is very poor. ,en,  Very slow and not updating since yesterday using android  Stc network is very poor  ,Domain_Specific,network,0.090909091,Negative,0,0,1,0,,0,0,0,0
872,9/4/20 16:36,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Hussain Almannai,5,تطبيق متكامل، موفقين,Integrated application  good luck,ar,Integrated application  good luck,Domain_Specific,applic,0.25,Positive,0,0,1,0,,0,0,0,0
876,9/4/20 16:00,bh.bahrain.corona.tracker,BeAware Bahrain,ar,فاطمة الأنصاري,5,تطبيق رائع يدل على حرص حكومتنا الغالية على شعبها,A wonderful application that shows the concern of our dear government for its people,ar,A wonderful application that shows the concern of our dear government for its people,"Domain_Specific, Emotional","concern, applic",0.285714286,Positive,0,0,1,1,,0,0,0,0
877,9/4/20 15:21,bh.bahrain.corona.tracker,BeAware Bahrain,en,Jh Jamal,5,Thanks Bahrain 🇧🇭💕🇧🇩,Thanks Bahrain 🇧🇭💕🇧🇩,id,Thanks Bahrain      ,Location,bahrain,0.5,Positive,0,0,0,0,,0,1,0,0
880,9/4/20 12:56,bh.bahrain.corona.tracker,BeAware Bahrain,en,JAYASANKAR MUNDANCHERRY,5,Very helpful app. Thanks to Bahrain government for introducing this.,  Very helpful app. Thanks to Bahrain government for introducing this. ,en,  Very helpful app  Thanks to Bahrain government for introducing this  ,Location,bahrain,0.142857143,Positive,0,0,0,0,,0,1,0,0
883,9/4/20 11:11,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Asas Althea,5,شكرا لجهودكم برنامج جدا رائع حفظ الله مملكة البحرين وملكها وحكومة وشعب البحرين,Thank you for your efforts  a very wonderful program  may God protect the Kingdom of Bahrain  its king  the government and the people of Bahrain,ar,Thank you for your efforts  a very wonderful program  may God protect the Kingdom of Bahrain  its king  the government and the people of Bahrain,"Location, Privacy","bahrain, protect",0.142857143,Positive,0,0,0,0,,0,1,1,0
890,9/4/20 6:13,bh.bahrain.corona.tracker,BeAware Bahrain,en,moideen mursheed,5,Great Application,  Great Application ,en,  Great Application ,Domain_Specific,applic,0.5,Positive,0,0,1,0,,0,0,0,0
893,9/4/20 4:06,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Musbah Alkaabi,5,برنامج ممتاز وفقكم الله 🤲🏽 كلنا فريق البحرين,Excellent program  may God reward you. 🤲🏽 We are all Bahrain team,ar,Excellent program  may God reward you     We are all Bahrain team,Location,bahrain,0.142857143,Positive,0,0,0,0,,0,1,0,0
894,8/4/20 23:54,bh.bahrain.corona.tracker,BeAware Bahrain,ar,هاني عبدالنبي,5,في بدايه الامر كان التطبيق شغل مع انه كان بيساوي التحديث مره واحده في اليوم وهذ طبعا قصور وبعد ذلك فجأة البرنامج لا يفتح وطلب مني التحديث للنسخه الجديده وكل ما أساوي تحديث لا يتحدث ويظل عالق فقمت بأزاله البرنامج وتنزيله من جديد لكن للاسف مابينزل وحاولت اكثر من مره ولكن بدون جدوى لذلك اطلب تصليح العطل الموجود بالبرنامج لانه جدا رائع,At the beginning  the application was running  although it was equal to updating once a day  and this is of course a shortcoming  and then suddenly the program does not open and asked me to update to the new version and everything I equate to update does not speak and remains stuck  so I removed the program and downloaded it again  but unfortunately I did not download and tried more than once But to no avail  so ask to repair the malfunction in the program  because it is very wonderful,ar,At the beginning  the application was running  although it was equal to updating once a day  and this is of course a shortcoming  and then suddenly the program does not open and asked me to update to the new version and everything I equate to update does not speak and remains stuck  so I removed the program and downloaded it again  but unfortunately I did not download and tried more than once But to no avail  so ask to repair the malfunction in the program  because it is very wonderful,Domain_Specific,"remov, equal, run, applic",0.1,Neutral,0,0,1,0,,0,0,0,0
897,8/4/20 23:07,bh.bahrain.corona.tracker,BeAware Bahrain,en,Noorhan Ahmad,5,عاشت مملكه البحرين 🇧🇭🇧🇭🇧🇭🇧🇭🇧🇭🥰,Long live the Kingdom of Bahrain 🇧🇭🇧🇭🇧🇭🇧🇭🇧🇭🥰,ar,Long live the Kingdom of Bahrain            ,Location,bahrain,0.25,Neutral,0,0,0,0,,0,1,0,0
898,8/4/20 22:05,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Khalid Alsaadi,5,ممتاز و جزاكم الله خير الجزاء على هذا التطبيق و ربي يبعد عنا هذا الوباء و عن بلادنا الغاليه البحرين,Excellent and may God reward you with the best reward for this application  and may God keep this epidemic away from us and our dear country  Bahrain,ar,Excellent and may God reward you with the best reward for this application  and may God keep this epidemic away from us and our dear country  Bahrain,"Domain_Specific, Language, Location","countri, countri, bahrain, applic",0.25,Positive,0,0,1,0,,1,1,0,0
899,8/4/20 21:58,bh.bahrain.corona.tracker,BeAware Bahrain,ar,سمو المشاعر,5,تطبيق ممتاز الله يحفظكم ويحفظ عيال ديرتنا,An excellent application  may God protect you and the children of our community,ar,An excellent application  may God protect you and the children of our community,"Age, Domain_Specific, Privacy","children, protect, applic",0.428571429,Positive,1,0,1,0,,0,0,1,0
901,8/4/20 21:39,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Yusuf Ahmed,5,تطبيق أكثر من رائع يضع المعلومه الدقيقه والصحيحه في متناول المواطن بعيداً عن الإشاعات جهد جبار وشكراً لكل من ساهم في تطويره والقائمين عليه وشكراً للجميع,A more than wonderful application that puts accurate and correct information within the reach of the citizen  away from rumors  a mighty effort  and thanks to everyone who contributed to its development and those in charge of it  and thanks to all,ar,A more than wonderful application that puts accurate and correct information within the reach of the citizen  away from rumors  a mighty effort  and thanks to everyone who contributed to its development and those in charge of it  and thanks to all,Domain_Specific,applic,0.052631579,Positive,0,0,1,0,,0,0,0,0
911,8/4/20 15:51,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Taha Hameed,5,جهود جباره و الله يعطيكم الصحه والعافيه و شكرا الى فريق البحرين و ولي العهد عسا الله يحفظنا و يحفظكم وشكرا لكم على هاذي الجهود الطيبة,Great efforts  and may God give you health and well-being. Thank you to the team of Bahrain and the Crown Prince  may God protect us and protect you  and thank you for these good efforts,ar,Great efforts  and may God give you health and well being  Thank you to the team of Bahrain and the Crown Prince  may God protect us and protect you  and thank you for these good efforts,"Location, Privacy","bahrain, protect",0.1,Positive,0,0,0,0,,0,1,1,0
921,8/4/20 11:38,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Ahmed Mohmad,5,حفظ الله مملكة البحرين وجميع بلاد المسلمين,May God protect the Kingdom of Bahrain and all Muslim countries,ar,May God protect the Kingdom of Bahrain and all Muslim countries,"Language, Location, Privacy","countri, countri, bahrain, protect",0.571428571,Positive,0,0,0,0,,1,1,1,0
927,8/4/20 9:04,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Ameera Al Balooshi,5,تطبيق مفيد وجهود مميزة للحفاظ على صحة المجتمع.,Useful application and distinguished efforts to preserve the health of the community.,ar,Useful application and distinguished efforts to preserve the health of the community ,Domain_Specific,"preserv, applic",0.285714286,Positive,0,0,1,0,,0,0,0,0
933,8/4/20 1:29,bh.bahrain.corona.tracker,BeAware Bahrain,en,prince lakandri,5,Good job by bahrain government....to be aware citizens and residents,  Good job by bahrain government....to be aware citizens and residents ,en,  Good job by bahrain government    to be aware citizens and residents ,Location,bahrain,0.142857143,Positive,0,0,0,0,,0,1,0,0
934,8/4/20 1:00,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Ali Jameel,5,خلك واعي,People and animals,ar,People and animals,Domain_Specific,anim,0.5,Neutral,0,0,1,0,,0,0,0,0
937,7/4/20 20:38,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Ahmed Hindad,5,تطبيق جدا ممتاز وكل الشكر والتقدير لمملكتنا الغالية وللطاقم الطبي او من له علاقة بنجاح الانجازات ... اللهم احفظنا واحفظ المملكة واحفظ الامه الاسلامية من كل شر ومكروة واصرف عنا البلاء والوباء ... اللهم آمين,A very excellent application and all thanks and appreciation to our dear kingdom and the medical staff or those related to the success of the achievements ... Oh God  save us and save the kingdom and protect the Islamic nation from all evil and misfortune and dispense with us the scourge and the epidemic ... Oh God Amen,ar,A very excellent application and all thanks and appreciation to our dear kingdom and the medical staff or those related to the success of the achievements     Oh God  save us and save the kingdom and protect the Islamic nation from all evil and misfortune and dispense with us the scourge and the epidemic     Oh God Amen,"Domain_Specific, Privacy","protect, staff, applic, medic",0.133333333,Positive,0,0,1,0,,0,0,1,0
939,7/4/20 20:11,bh.bahrain.corona.tracker,BeAware Bahrain,ar,حاتم المحمد,5,الحمدلله على نعمة البحرين اللهم احفظها واحفظ حكومتنا وشعبنا من كل مكروه اللهم نسألك الأمن والأمان والاستقرار للبلد الطيب,Praise be to God for the blessing of Bahrain  God save it and protect our government and our people from all harm. Oh God  we ask you security  safety and stability for the good country,ar,Praise be to God for the blessing of Bahrain  God save it and protect our government and our people from all harm  Oh God  we ask you security  safety and stability for the good country,"Language, Location, Privacy","countri, countri, bahrain, secur, protect, secur",0.333333333,Positive,0,0,0,0,,1,1,1,0
945,7/4/20 18:22,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Mohammed Salman,5,تطبيق ذكي انا مع تنزيل التطبيق لانه تطبيق مهم جدا ومفيد تسلم يد من سواه والله يحفظ الجميع,A smart application. I download the application because it is a very important and useful application,ar,A smart application  I download the application because it is a very important and useful application,Domain_Specific,"import, applic",0.222222222,Positive,0,0,1,0,,0,0,0,0
947,7/4/20 17:47,bh.bahrain.corona.tracker,BeAware Bahrain,ar,أبو عبدالله كيوان,5,أنا الفخر أن نرى مثل هذه التطبيقات التي أهم ما بنيت عليه راعية المواطن,I am proud to see such applications that the most important citizen sponsor is built upon,ar,I am proud to see such applications that the most important citizen sponsor is built upon,Domain_Specific,"import, applic, sponsor",0.375,Positive,0,0,1,0,,0,0,0,0
949,7/4/20 16:46,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Bou Malk,5,I LOVE BAHRAIN,I LOVE BAHRAIN,it,I LOVE BAHRAIN,Location,bahrain,0.5,Positive,0,0,0,0,,0,1,0,0
954,7/4/20 14:57,bh.bahrain.corona.tracker,BeAware Bahrain,ar,ام احمد,4,تطبيق رائع ..,Great application ..,ar,Great application   ,Domain_Specific,applic,0.5,Positive,0,0,1,0,,0,0,0,0
957,7/4/20 14:36,bh.bahrain.corona.tracker,BeAware Bahrain,ar,عذبان الحزمي,5,مهم للجميع,Important to everyone,ar,Important to everyone,Domain_Specific,import,0.5,Positive,0,0,1,0,,0,0,0,0
959,7/4/20 13:43,bh.bahrain.corona.tracker,BeAware Bahrain,en,Javeed Akhtar,5,It is great and informative application. I love this application,  It is great and informative application. I love this application ,en,  It is great and informative application  I love this application ,Domain_Specific,applic,0.2,Positive,0,0,1,0,,0,0,0,0
964,7/4/20 11:09,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Fadhle Aldalwi,5,دائماً البحرين 🇧🇭عنده تطورات قبل الغير و الي الإمام ويحفظ الجميع يارب,Always Bahrain has developments before others and to the imam  and everyone preserves  Lord,ar,Always Bahrain has developments before others and to the imam  and everyone preserves  Lord,"Domain_Specific, Location","bahrain, imam, preserv",0.375,Neutral,0,0,1,0,,0,1,0,0
967,7/4/20 10:17,bh.bahrain.corona.tracker,BeAware Bahrain,en,محمد القصير,5,تطبيق مبتكر شكرا #فريق_البحرين,An innovative application Thank you #TeamBahrain,ar,An innovative application Thank you  TeamBahrain,Domain_Specific,applic,0.25,Positive,0,0,1,0,,0,0,0,0
970,7/4/20 9:54,bh.bahrain.corona.tracker,BeAware Bahrain,en,dmc gamez,5,Great and helpful application,  Great and helpful application ,en,  Great and helpful application ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,,0,0,0,0
971,7/4/20 9:45,bh.bahrain.corona.tracker,BeAware Bahrain,en,Mohammed Aljalahma,5,Proud of you my Bahrain,  Proud of you my Bahrain ,en,  Proud of you my Bahrain ,Location,bahrain,0.5,Positive,0,0,0,0,,0,1,0,0
986,7/4/20 5:13,bh.bahrain.corona.tracker,BeAware Bahrain,en,Tariq Ahmed,4,"It's nice,easy,trustworthy and a bit comforting,thanks for developing such a friendly app.",  It's nice easy trustworthy and a bit comforting thanks for developing such a friendly app. ,en,  It s nice easy trustworthy and a bit comforting thanks for developing such a friendly app  ,Privacy,trustworthi,0.111111111,Positive,0,0,0,0,,0,0,1,0
988,7/4/20 3:52,bh.bahrain.corona.tracker,BeAware Bahrain,ar,الحنان كله,5,تطبيق ممتاز وربي. يحفظ البحرين واهلها ويعطيكم العافيه يارب 🌷🌷🌷,Excellent app and RBI. He protects Bahrain and its people and gives you wellness  Lord 🌷🌷🌷,ar,Excellent app and RBI  He protects Bahrain and its people and gives you wellness  Lord    ,"Location, Privacy","bahrain, protect",0.222222222,Positive,0,0,0,0,,0,1,1,0
989,7/4/20 1:24,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Ahmed Albalooshi,5,ممتاز التطبيق,Excellent application,ar,Excellent application,Domain_Specific,applic,0.5,Positive,0,0,1,0,,0,0,0,0
