,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
3404,6/3/20 14:45,fr.gouv.android.stopcovid,StopCovid France,fr,Agnes tournemille,5,Superbe application,  Superbe application ,en,  Superbe application ,Domain_Specific,applic,0.5,Neutral,0,0,1,0,0,0,0,0,0
3408,6/3/20 14:36,fr.gouv.android.stopcovid,StopCovid France,fr,Florent Vannier,1,"L'application plante tout le temps sans raisons, inutilisable",The application crashes all the time for no reason  unusable,fr,The application crashes all the time for no reason  unusable,Domain_Specific,applic,0.2,Negative,0,0,1,0,0,0,0,0,0
3410,6/3/20 14:28,fr.gouv.android.stopcovid,StopCovid France,fr,Claude Rivière,5,Installation sans bavure sur Galaxy A 40 / Android 10,Burr-free installation on Galaxy A 40 / Android 10,fr,Burr free installation on Galaxy A      Android   ,Socio_economic_Status,free,0.2,Positive,0,0,0,0,0,0,0,0,1
3413,6/3/20 14:21,fr.gouv.android.stopcovid,StopCovid France,fr,Kev Pau,5,Installer sur s20 ultra fonctionne très bien. Et contrairement à ce que certains dise ne vide pas la batterie moins d'un pourcent en 24h. Et on peux désactiver le bandeau qui dit qu'elle est activer dans les paramètres de notification de l'application.,Installing on s20 ultra works fine. And contrary to what some say does not drain the battery less than one percent in 24 hours. And we can deactivate the banner that says it is activated in the notification settings of the application.,fr,Installing on s   ultra works fine  And contrary to what some say does not drain the battery less than one percent in    hours  And we can deactivate the banner that says it is activated in the notification settings of the application ,Domain_Specific,applic,0.05,Positive,0,0,1,0,0,0,0,0,0
3414,6/3/20 14:19,fr.gouv.android.stopcovid,StopCovid France,en,thay stone,1,"Activation laborieuse de l'application: ""Erreur non répertoriée. Connection closed by peer"". Nécessite de rebooter le téléphone. Ne redémmare pas automatiquement au reboot du téléphone.","Laborious application activation: ""Unlisted error. Connection closed by peer"". Requires rebooting the phone. Does not restart automatically when the phone reboots.",fr,Laborious application activation   Unlisted error  Connection closed by peer   Requires rebooting the phone  Does not restart automatically when the phone reboots ,Domain_Specific,applic,0.0625,Negative,0,0,1,0,0,0,0,0,0
3415,6/3/20 14:14,fr.gouv.android.stopcovid,StopCovid France,fr,Cauchy爪卂ㄒ卄乇ㄖ,3,Belle application sauf que elle ralentit le téléphone et consomme beaucoup de batterie et quand on utilise les données mobiles sont très faible avec voila peut-être modifié pour rendre un peu plus léger,Nice application except that it slows down the phone and consumes a lot of battery and when using mobile data is very low with voila maybe modified to make it a little lighter,fr,Nice application except that it slows down the phone and consumes a lot of battery and when using mobile data is very low with voila maybe modified to make it a little lighter,"Domain_Specific, Privacy","data, lighter, applic",0.157894737,Positive,0,0,1,0,0,0,0,1,0
3416,6/3/20 14:11,fr.gouv.android.stopcovid,StopCovid France,fr,Sébastien Munoz,2,"Bien mais... Quand on sait que ça coûte entre 200 000€ et 300 000€ par mois en gestion cette appli, on se dit qu'il y a une surfacturation sur le dos des français...et qu'il y a des profiteurs aussi. Bonne appli quand même",Good but ... When we know that it costs between € 200 000 and € 300 000 per month to manage this app  we say to ourselves that there is an overbilling on the backs of the French ... and that there is profiteers too. Good app anyway,fr,Good but     When we know that it costs between           and           per month to manage this app  we say to ourselves that there is an overbilling on the backs of the French     and that there is profiteers too  Good app anyway,"Domain_Specific, Language, Socio_economic_Status","french, cost, manag, manag",0.25,Positive,0,0,1,0,0,1,0,0,1
3417,6/3/20 14:11,fr.gouv.android.stopcovid,StopCovid France,fr,Yann Guillope,5,Geste citoyen et solidaire ... Google et Facebook sont bien plus intrusifs que cette appli et la démarche de transparence avec la mise a dispo du code est louable,Citizen and solidarity gesture ... Google and Facebook are much more intrusive than this app and the process of transparency with the availability of the code is commendable,fr,Citizen and solidarity gesture     Google and Facebook are much more intrusive than this app and the process of transparency with the availability of the code is commendable,Privacy,transpar,0.076923077,Positive,0,0,0,0,0,0,0,1,0
3418,6/3/20 14:11,fr.gouv.android.stopcovid,StopCovid France,en,Eric V.,5,Nécessaire pour tous nous protéger.,Necessary to protect us all.,fr,Necessary to protect us all ,Privacy,protect,0.333333333,Positive,0,0,0,0,0,0,0,1,0
3421,6/3/20 14:00,fr.gouv.android.stopcovid,StopCovid France,fr,Marc Espie,1,"Application développée dans l'opacité, avec des choix de design particulièrement pourris. Tout ça pour faire croire qu'on est meilleurs que les gafam",Application developed in opacity  with particularly rotten design choices. All this to make believe that we are better than the gafam,fr,Application developed in opacity  with particularly rotten design choices  All this to make believe that we are better than the gafam,Domain_Specific,applic,0.090909091,Negative,0,0,1,0,0,0,0,0,0
3423,6/3/20 13:57,fr.gouv.android.stopcovid,StopCovid France,fr,Laura Sambon,1,L'application ne fonctionne pas sur mon Samsung dès que je clique sur J'active StopCovid ça me demande de redémarrer l'application et ainsi de suite ...,The application does not work on my Samsung as soon as I click on I activate StopCovid it asks me to restart the application and so on ...,fr,The application does not work on my Samsung as soon as I click on I activate StopCovid it asks me to restart the application and so on    ,Domain_Specific,applic,0.090909091,Neutral,0,0,1,0,0,0,0,0,0
3425,6/3/20 13:53,fr.gouv.android.stopcovid,StopCovid France,fr,Sylvain Tahir,5,"Fonctionne bien simple et efficace, assure la protection de tout le monde.",Works well simple and effective  provides protection for everyone.,fr,Works well simple and effective  provides protection for everyone ,Privacy,protect,0.142857143,Positive,0,0,0,0,0,0,0,1,0
3426,6/3/20 13:48,fr.gouv.android.stopcovid,StopCovid France,fr,Thomas Bouché,5,"Installée en 10 secondes, hyper facile d'utilisation pour l'activer ou la désactiver, et développée en France plutôt qu'aux US, parfait",Installed in 10 seconds  super easy to use to activate or deactivate it  and developed in France rather than in the US  perfect,fr,Installed in    seconds  super easy to use to activate or deactivate it  and developed in France rather than in the US  perfect,Location,franc,0.083333333,Positive,0,0,0,0,0,0,1,0,0
3427,6/3/20 13:47,fr.gouv.android.stopcovid,StopCovid France,fr,A1ex,5,MAJ : L'application ne se lance pas en arrière au redémarrage (les Xiaomi ont ce problème) Juste dommage de ne pas pouvoir enlever le bandeau qui indique que ce dernier est activé.,Update: The application does not launch backward on restart (Xiaomi have this problem) Just a pity not to be able to remove the banner that indicates that it is activated.,fr,Update  The application does not launch backward on restart  Xiaomi have this problem  Just a pity not to be able to remove the banner that indicates that it is activated ,Domain_Specific,"remov, applic",0.142857143,Negative,0,0,1,0,0,0,0,0,0
3432,6/3/20 13:37,fr.gouv.android.stopcovid,StopCovid France,fr,Raphael Faugere,3,"Je suis au départ pour ce type d'App mais au delà de sa logique même qui est contre productive, il faudra l'optimiser car belle consomme beaucoup de batterie et fait surtout surchauffer mon téléphone... Bref à revoir....",I am initially for this type of App but beyond its very logic which is counterproductive  it will have to be optimized because beautiful consumes a lot of battery and above all overheats my phone ... In short to review ....,fr,I am initially for this type of App but beyond its very logic which is counterproductive  it will have to be optimized because beautiful consumes a lot of battery and above all overheats my phone     In short to review     ,Domain_Specific,optim,0.055555556,Positive,0,0,1,0,0,0,0,0,0
3434,6/3/20 13:26,fr.gouv.android.stopcovid,StopCovid France,fr,Xela,1,Avis négatif censuré c'est fou,Censored negative review it's crazy,fr,Censored negative review it s crazy,Domain_Specific,censor,0.25,Negative,0,0,1,0,0,0,0,0,0
3435,6/3/20 13:24,fr.gouv.android.stopcovid,StopCovid France,fr,Greentoine,1,"Pour une application qui respecte les donnés de l'utilisateur et qui prône le faite d'utiliser le Bluetooth, quelle est l'intérêt d'avoir accès à la localisation ?? Open source serait plus rassurant.",For an application that respects user data and advocates using Bluetooth  what is the point of having access to location? Open source would be more reassuring.,fr,For an application that respects user data and advocates using Bluetooth  what is the point of having access to location  Open source would be more reassuring ,"Domain_Specific, Privacy","data, locat, locat, applic",0.285714286,Positive,0,0,1,0,0,0,0,1,0
3437,6/3/20 13:21,fr.gouv.android.stopcovid,StopCovid France,fr,C G,5,Très simple d'installation et d'utilisation et beaucoup beaucoup moins dangereuse que Facebook whattsap Twitter et autres qui stockent les données aux usa ou la loi américaine permet à toutes agences un libre accès . Un petit geste pour l'individu un grand pas pour le groupe/collectif,Very easy to install and use and much much less dangerous than Facebook whattsap Twitter and others which store data in the United States or American law allows all agencies free access. A small gesture for the individual a big step for the group / collective,fr,Very easy to install and use and much much less dangerous than Facebook whattsap Twitter and others which store data in the United States or American law allows all agencies free access  A small gesture for the individual a big step for the group   collective,"Domain_Specific, Privacy, Socio_economic_Status","free, data, unit",0.107142857,Positive,0,0,1,0,0,0,0,1,1
3438,6/3/20 13:21,fr.gouv.android.stopcovid,StopCovid France,fr,Bernard Branellec,1,"Inapplicable ! Mon Huawei p8 de 2016 ne supporte pas la norme bluetooth imposée. Tant que la batterie se recharge, je ne le changerai pas comme tout consommateur responsable. Application utile pourtant mais à quoi sert-elle si la moitié des smartphones en service (+ les 15 ou 20% de français qui n'en possèdent pas) ne peuvent l'activer ?",Inapplicable! My Huawei p8 from 2016 does not support the imposed bluetooth standard. As long as the battery charges  I will not change it like any responsible consumer. Useful application yet but what is it for if half of smartphones in service (+ the 15 or 20% of French people who do not have one) cannot activate it?,fr,Inapplicable  My Huawei p  from      does not support the imposed bluetooth standard  As long as the battery charges  I will not change it like any responsible consumer  Useful application yet but what is it for if half of smartphones in service    the    or     of French people who do not have one  cannot activate it ,"Domain_Specific, Language","french, servic, servic, applic, impos",0.192307692,Neutral,0,0,1,0,0,1,0,0,0
3439,6/3/20 13:15,fr.gouv.android.stopcovid,StopCovid France,fr,Jp Prudhomme,5,OpenSource donc gage de transparence. Google et Apple nous trace de toute façon sans vergogne,OpenSource therefore a guarantee of transparency. Google and Apple trace us shamelessly anyway,fr,OpenSource therefore a guarantee of transparency  Google and Apple trace us shamelessly anyway,Privacy,transpar,0.1,Negative,0,0,0,0,0,0,0,1,0
3442,6/3/20 13:12,fr.gouv.android.stopcovid,StopCovid France,fr,François Joussellin,5,"Installation sans souci sur un Sony Xperia. Quelques hésitations sur l'accès au GPS, nécessaire sur Android, mais pas (?) utilisé par StopCovid...",Hassle-free installation on a Sony Xperia. Some hesitation on access to GPS  necessary on Android  but not (?) Used by StopCovid ...,fr,Hassle free installation on a Sony Xperia  Some hesitation on access to GPS  necessary on Android  but not     Used by StopCovid    ,"Privacy, Socio_economic_Status","free, gps",0.166666667,Positive,0,0,0,0,0,0,0,1,1
3443,6/3/20 13:11,fr.gouv.android.stopcovid,StopCovid France,fr,Guillaume SERRIÈRE,1,"À l'installation, l'appli demande l'autorisation d'accéder à la localisation du téléphone. Alors je veux bien que ce soit lié à une contrainte technique relative à l'utilisation du Bluetooth et que Macron se fiche de savoir si je vais à Casino ou à Karouf, enfin pour une appli décriée, suspectée, diabolisée : ça fait franchement tâche. En l'absence de publication de l'intégralité du code, et vu la quantité de failles soulevées par des experts indépendants, j'ai choisi de désinstaller l'appli.",Upon installation  the app asks for permission to access the location of the phone. So I do not mind that this is linked to a technical constraint relating to the use of Bluetooth and that Macron does not care whether I go to Casino or Karouf  finally for an app criticized  suspected  demonized: it really does work. In the absence of publication of the entire code  and given the amount of flaws raised by independent experts  I chose to uninstall the app.,fr,Upon installation  the app asks for permission to access the location of the phone  So I do not mind that this is linked to a technical constraint relating to the use of Bluetooth and that Macron does not care whether I go to Casino or Karouf  finally for an app criticized  suspected  demonized  it really does work  In the absence of publication of the entire code  and given the amount of flaws raised by independent experts  I chose to uninstall the app ,"Domain_Specific, Privacy, Socio_economic_Status","technic, locat, locat, critic",0.093023256,Negative,0,0,1,0,0,0,0,1,1
3446,6/3/20 13:02,fr.gouv.android.stopcovid,StopCovid France,fr,LAY ZIO,3,"Jeux très cool en famille, et a plusieurs, bien que se soit tres dur de monter de lvl, j'ai peur qu'il finissent en pay to win 😢",Very cool games with family  and with several  although it is very hard to climb lvl  I'm afraid that they will end up in pay to win 😢,fr,Very cool games with family  and with several  although it is very hard to climb lvl  I m afraid that they will end up in pay to win  ,Socio_economic_Status,pay,0.071428571,Positive,0,0,0,0,0,0,0,0,1
3447,6/3/20 13:02,fr.gouv.android.stopcovid,StopCovid France,fr,Alexandre Suzac,5,Arrêtez de râler et installez cette application qui peux sauver des vies! Google vous piste déjà depuis longtemps.,Stop bitching and install this life-saving app! Google has been tracking you for a long time.,fr,Stop bitching and install this life saving app  Google has been tracking you for a long time ,Privacy,track,0.1,Negative,0,0,0,0,0,0,0,1,0
3448,6/3/20 12:59,fr.gouv.android.stopcovid,StopCovid France,fr,Guy Pineau,1,Impossible de la télécharger sur Samsung Note2 sous Android 4.4.2,Cannot download on Samsung Note2 running Android 4.4.2,fr,Cannot download on Samsung Note  running Android      ,Domain_Specific,run,0.2,Neutral,0,0,1,0,0,0,0,0,0
3453,6/3/20 12:53,fr.gouv.android.stopcovid,StopCovid France,fr,Simon Sicer,5,"Thème sombre, faible utilisation de la batterie, design simple et explicite et j'en passe. Très bonne application !",Dark theme  low battery usage  simple and self-explanatory design and more. Very good application!,fr,Dark theme  low battery usage  simple and self explanatory design and more  Very good application ,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
3456,6/3/20 12:42,fr.gouv.android.stopcovid,StopCovid France,fr,Jerome Nowak,5,Application correcte,  Application correcte ,en,  Application correcte ,Domain_Specific,applic,0.5,Neutral,0,0,1,0,0,0,0,0,0
3458,6/3/20 12:40,fr.gouv.android.stopcovid,StopCovid France,fr,Christelle Hunion,3,Bien mais niveau batterie ça consomme,Good but battery level it consumes,fr,Good but battery level it consumes,Domain_Specific,level,0.25,Positive,0,0,1,0,0,0,0,0,0
3459,6/3/20 12:37,fr.gouv.android.stopcovid,StopCovid France,fr,Alexandre Valembois,5,"Seule application officielle du ministère des solidarités et de la santé. Cette application n'a accès ni à votre localisation, ni à vos contacts. Participons à l'effort national :)",The only official application from the Ministry of Solidarity and Health. This application does not have access to your location or your contacts. Let's take part in the national effort :),fr,The only official application from the Ministry of Solidarity and Health  This application does not have access to your location or your contacts  Let s take part in the national effort   ,"Domain_Specific, Privacy","locat, locat, applic",0.1875,Positive,0,0,1,0,0,0,0,1,0
3460,6/3/20 12:35,fr.gouv.android.stopcovid,StopCovid France,fr,Gillou972 TheLord,1,"Application incomplète et incompréhensible: Mon téléphone, bien que faisant parti des compatibles (j'y reviens), est déclaré comme ne l'étant pas car j'ai une Rom ""custom"" (je ne pense mm pas que ça ait été détecté, donc arbitrairement). De plus, si c'est pour une raison de santé publique, l'argument BT low energy est plus discriminatoire que pertinent. À l'image de l'économie, ce critère est secondaire par rapport au rôle premier de l'appli si l'objectif est de toucher le plus grand nombre.","Incomplete and incomprehensible application: My phone  although one of the compatible ones (I'll come back to it)  is declared as not because I have a ""custom"" Rom (I don't think that this has been detected  therefore arbitrarily). Moreover  if it is for a public health reason  the BT low energy argument is more discriminatory than relevant. Like the economy  this criterion is secondary to the primary role of the app if the objective is to reach as many people as possible.",fr,Incomplete and incomprehensible application  My phone  although one of the compatible ones  I ll come back to it   is declared as not because I have a  custom  Rom  I don t think that this has been detected  therefore arbitrarily   Moreover  if it is for a public health reason  the BT low energy argument is more discriminatory than relevant  Like the economy  this criterion is secondary to the primary role of the app if the objective is to reach as many people as possible ,Domain_Specific,"custom, applic",0.05,Neutral,0,0,1,0,0,0,0,0,0
3462,6/3/20 12:34,fr.gouv.android.stopcovid,StopCovid France,fr,Emmanuelle Robin,2,"J'ai téléchargé cette application sans croire à sa réelle efficacité .. Première chose le volontariat, donc à mon avis limitée aux personnes qui ont peur de l'attraper ! Ensuite toujours sur le volontariat entrer sa "" contagiosité "" là c'est pour protéger non pas soi mais les autres Pourtant en cas de test positif on est sensé se mettre en quatorzaine ! Alors à mon sens une appli juste bonne à se rassurer mais pas fiable et pas sûr que l'on ait une quelconque notification de contact !","I downloaded this application without believing in its real effectiveness. First thing volunteering  so in my opinion limited to people who are afraid of catching it! Then always on the voluntary service enter its ""contagiousness"" there it is to protect not oneself but the others Yet in the event of positive test one is supposed to put in fourteen! So in my opinion an app just good to be reassured but not reliable and not sure that we have any contact notification!",fr,I downloaded this application without believing in its real effectiveness  First thing volunteering  so in my opinion limited to people who are afraid of catching it  Then always on the voluntary service enter its  contagiousness  there it is to protect not oneself but the others Yet in the event of positive test one is supposed to put in fourteen  So in my opinion an app just good to be reassured but not reliable and not sure that we have any contact notification ,"Domain_Specific, Privacy","protect, servic, servic, enter, volunt, applic",0.157894737,Positive,0,0,1,0,0,0,0,1,0
3463,6/3/20 12:32,fr.gouv.android.stopcovid,StopCovid France,fr,stephane b,3,"Ce qui est embetant ce sont les notifications qui n'arrêtent pas, juste pour dire que l'appli est activée.. Cest lourd et si non corrigé cela sera retrait de celle ci sur mon tel",What is annoying are the notifications that don't stop  just to say that the app is activated. It's heavy and if not fixed it will be removed from my phone.,fr,What is annoying are the notifications that don t stop  just to say that the app is activated  It s heavy and if not fixed it will be removed from my phone ,"Domain_Specific, Emotional","annoy, remov",0.2,Negative,0,0,1,1,0,0,0,0,0
3464,6/3/20 12:22,fr.gouv.android.stopcovid,StopCovid France,fr,Luc Rosé,1,"Cette application part d'un bon sentiment mais malheureusement elle beug ... Impossible de ''redemarer'' l'application, dommage j'espère des correctifs auquel cas je serai ravi de ''participer'' ...mais pour l'instant c'est ''stopapli''",This application starts from a good feeling but unfortunately it bugs ... Impossible to '' restart '' the application  too bad I hope for fixes in which case I will be happy to `` participate '' ... but for the instant it's '' stopapli '',fr,This application starts from a good feeling but unfortunately it bugs     Impossible to    restart    the application  too bad I hope for fixes in which case I will be happy to    participate        but for the instant it s    stopapli   ,Domain_Specific,applic,0.058823529,Positive,0,0,1,0,0,0,0,0,0
3466,6/3/20 12:22,fr.gouv.android.stopcovid,StopCovid France,fr,Philippe Besse,1,Cette applic est NUL !!! Sa sonne tout les 5min pour te dire que tu a accepté les nottifs c chiant résultat je lais desinstale vraiment je penser que c étais beaucoup mieux que sa breh je nais qu un seul truck à dire ne télécharger pas cette applic. Et protéger vous,This application is VOID !!! Its rings every 5min to tell you that you accepted the nottifs c boring result I let it uninstall really I think that it was much better than its breh I was only born a single truck to say do not download this application. And protect you,fr,This application is VOID     Its rings every  min to tell you that you accepted the nottifs c boring result I let it uninstall really I think that it was much better than its breh I was only born a single truck to say do not download this application  And protect you,"Domain_Specific, Emotional, Privacy","bore, protect, applic",0.115384615,Positive,0,0,1,1,0,0,0,1,0
3467,6/3/20 12:21,fr.gouv.android.stopcovid,StopCovid France,fr,Naatko,5,"Fonctionne parfaitement : fluide et ergonomique. De surcroît, il est possible d'effacer les données à tout moment. Bonne application.",Works perfectly: fluid and ergonomic. In addition  it is possible to erase the data at any time. Good application.,fr,Works perfectly  fluid and ergonomic  In addition  it is possible to erase the data at any time  Good application ,"Domain_Specific, Privacy","data, applic",0.166666667,Positive,0,0,1,0,0,0,0,1,0
3470,6/3/20 12:17,fr.gouv.android.stopcovid,StopCovid France,fr,JuRaSsIk 2,5,Pour la France faite pas les égoïste on est tous impliquer sans ce combat 🙏,For France made by the selfish we are all involved without this fight 🙏,fr,For France made by the selfish we are all involved without this fight  ,Location,franc,0.166666667,Negative,0,0,0,0,0,0,1,0,0
3471,6/3/20 12:16,fr.gouv.android.stopcovid,StopCovid France,fr,Marie-Hélène Szczypinski,5,"Personnellement aucun problème d'installation avec mon Honor 8, par contre il est évident que l'efficacité de l'application va dépendre du nombre d'installations et chacun reste libre de l'installer ou non mais ceux qui utilisent déjà les réseaux sociaux ne devraient logiquement pas être réticents à StopCovid.",Personally no installation problem with my Honor 8  on the other hand it is obvious that the effectiveness of the application will depend on the number of installations and everyone remains free to install it or not but those who already use social networks do not should logically not be reluctant to StopCovid.,fr,Personally no installation problem with my Honor    on the other hand it is obvious that the effectiveness of the application will depend on the number of installations and everyone remains free to install it or not but those who already use social networks do not should logically not be reluctant to StopCovid ,"Domain_Specific, Socio_economic_Status","free, applic, network",0.136363636,Positive,0,0,1,0,0,0,0,0,1
3472,6/3/20 12:16,fr.gouv.android.stopcovid,StopCovid France,fr,Quentin Duverger,4,"Très simple d'utilisation, la transparence est de mise, tout est très bien expliqué. Un widget pour activer/désactiver l'app directement depuis l'accueil serait un plus non négligeable. App française validée par la CNIL, donc respect de nos données personnelles, mieux qu'une app créée par des multinationales américaines qui exploitent nos données !",Very easy to use  transparency is essential  everything is very well explained. A widget to activate / deactivate the app directly from the reception would be a significant plus. French app validated by the CNIL  therefore respecting our personal data  better than an app created by American multinationals which use our data!,fr,Very easy to use  transparency is essential  everything is very well explained  A widget to activate   deactivate the app directly from the reception would be a significant plus  French app validated by the CNIL  therefore respecting our personal data  better than an app created by American multinationals which use our data ,"Language, Privacy","french, data, transpar",0.090909091,Positive,0,0,0,0,0,1,0,1,0
3473,6/3/20 12:16,fr.gouv.android.stopcovid,StopCovid France,fr,Eric LEJEUNE,1,"Incompatible avec mon téléphone. L'application me dit que mon téléphone est incompatible car le Bluetooth ne gère pas le ""low energy"". C'est lamentable ... Développeur, gouvernement ..., sortez de vos bureaux et de votre vie théorique ...","Incompatible with my phone. The application tells me that my phone is incompatible because the Bluetooth does not manage ""low energy"". It's lamentable ... Developer  government ...  get out of your offices and your theoretical life ...",fr,Incompatible with my phone  The application tells me that my phone is incompatible because the Bluetooth does not manage  low energy   It s lamentable     Developer  government      get out of your offices and your theoretical life    ,Domain_Specific,"manag, manag, applic",0.157894737,Negative,0,0,1,0,0,0,0,0,0
3474,6/3/20 12:15,fr.gouv.android.stopcovid,StopCovid France,fr,Sarah Vigneron,1,"Ma mère possède un ancien modèle d'iphone et ne peut pas télécharger l'application, incompatible avec la version du logiciel. Elle est médecin, elle a 70 ans, et soigne d'anciens patients covid. Elle comptait beaucoup sur cette application pour éviter de se contaminer, et pour éviter de contaminer d'autres patients n'ayant pas encore été infectés... J'imagine que d'autres personnes rencontrent le même problème. Pourriez vous rectifier cette erreur SVP ??? Merci d'avance.",My mother has an old model of iphone and cannot download the app  incompatible with the software version. She is a doctor  she is 70 years old  and cares for former covid patients. She relied heavily on this app to avoid infecting herself  and to avoid infecting other patients who had not yet been infected ... I imagine other people are having the same problem. Could you correct this error please ??? Thank you in advance.,fr,My mother has an old model of iphone and cannot download the app  incompatible with the software version  She is a doctor  she is    years old  and cares for former covid patients  She relied heavily on this app to avoid infecting herself  and to avoid infecting other patients who had not yet been infected     I imagine other people are having the same problem  Could you correct this error please     Thank you in advance ,Domain_Specific,"model, former",0.057142857,Positive,0,0,1,0,0,0,0,0,0
3478,6/3/20 12:04,fr.gouv.android.stopcovid,StopCovid France,fr,Christophe G,2,"Dommage, je dois désinstaller l'application elle consomme beaucoup trop (apres 24h) pour mon vieux portable, j'espérais que ce soit un moyen accessible à tous.",Too bad  I have to uninstall the application it consumes too much (after 24 hours) for my old laptop  I hoped that this would be a means accessible to all.,fr,Too bad  I have to uninstall the application it consumes too much  after    hours  for my old laptop  I hoped that this would be a means accessible to all ,Domain_Specific,applic,0.083333333,Negative,0,0,1,0,0,0,0,0,0
3480,6/3/20 12:04,fr.gouv.android.stopcovid,StopCovid France,fr,Denis B,5,"Merci pour cette appli simple à installer et à utiliser. Elle ne m'a pas demandé de m'identifier, et ne collecte aucune donnée personnelle. Je ne me sens pas suivi, et pourtant elle me protège et je protège les autres. Parfait 😊",Thank you for this easy to install and use app. She did not ask me to identify myself  and does not collect any personal data. I don't feel followed  and yet she protects me and I protect others. Perfect 😊,fr,Thank you for this easy to install and use app  She did not ask me to identify myself  and does not collect any personal data  I don t feel followed  and yet she protects me and I protect others  Perfect  ,"Domain_Specific, Privacy","data, protect, identifi, follow",0.222222222,Positive,0,0,1,0,0,0,0,1,0
3481,6/3/20 12:02,fr.gouv.android.stopcovid,StopCovid France,fr,David,5,Très facile à installer et configurer. On peut également désactiver très facilement ce service si besoin. J'ai pas vu d'impact sur l'autonomie et la consommation de mon téléphone (Xiaomi mi9t).,Very easy to install and configure. You can also very easily deactivate this service if necessary. I have not seen any impact on the autonomy and consumption of my phone (Xiaomi mi9t).,fr,Very easy to install and configure  You can also very easily deactivate this service if necessary  I have not seen any impact on the autonomy and consumption of my phone  Xiaomi mi t  ,Domain_Specific,"servic, servic",0.111111111,Positive,0,0,1,0,0,0,0,0,0
3484,6/3/20 11:59,fr.gouv.android.stopcovid,StopCovid France,fr,Jean-Marc Ovigne,1,L'application ne marche pas car elle ne peut pas vérifier que je ne suis pas un robot (sur Samsung A70),The application does not work because it cannot verify that I am not a robot (on Samsung A70),fr,The application does not work because it cannot verify that I am not a robot  on Samsung A   ,Domain_Specific,applic,0.142857143,Neutral,0,0,1,0,0,0,0,0,0
3488,6/3/20 11:50,fr.gouv.android.stopcovid,StopCovid France,fr,Virginie Riguero,1,"Notification qui ne veut pas s'enlever, impossible de se désinscrire pour effacer ses données via l'application. J'ai l'impression de me faire un peu avoir, dommage l'intention est louable.",Notification that does not want to be removed  impossible to unsubscribe to erase their data via the application. I feel like I'm being fooled  too bad the intention is laudable.,fr,Notification that does not want to be removed  impossible to unsubscribe to erase their data via the application  I feel like I m being fooled  too bad the intention is laudable ,"Domain_Specific, Emotional, Privacy","fool, data, remov, applic",0.25,Negative,0,0,1,1,0,0,0,1,0
3491,6/3/20 11:46,fr.gouv.android.stopcovid,StopCovid France,fr,Nico Sqd,1,"Grâce à Stopcovid, j'ai perdu 6 kg en une semaine. En plus, la première semaine est gratuite. Oui, gratuite !",Thanks to Stopcovid  I lost 6 kg in one week. In addition  the first week is free. Yes  free!,fr,Thanks to Stopcovid  I lost   kg in one week  In addition  the first week is free  Yes  free ,Socio_economic_Status,free,0.083333333,Positive,0,0,0,0,0,0,0,0,1
3492,6/3/20 11:45,fr.gouv.android.stopcovid,StopCovid France,fr,Jérémie ROBERT,4,Je l'ai installé par citoyenneté. Tout le monde peut crier au loup mais qui n'a pas de compte sur les principaux réseaux sociaux ou les services de mails des gafa...,I installed it by citizenship. Anyone can cry wolf but who does not have an account on the main social networks or the gafa email services ...,fr,I installed it by citizenship  Anyone can cry wolf but who does not have an account on the main social networks or the gafa email services    ,Domain_Specific,"servic, servic, network, account",0.307692308,Negative,0,0,1,0,0,0,0,0,0
3494,6/3/20 11:44,fr.gouv.android.stopcovid,StopCovid France,fr,Mix Ouille,5,"Aucun souci à signaler. Soyons responsables, protégeons les plus faibles !",No problem to report. Let's be responsible  protect the weakest!,fr,No problem to report  Let s be responsible  protect the weakest ,Privacy,protect,0.166666667,Positive,0,0,0,0,0,0,0,1,0
3495,6/3/20 11:42,fr.gouv.android.stopcovid,StopCovid France,fr,Louis Cherel,5,"L'application marche bien mais la notification, indiquant que elle est activée ne peut pas être masqué dommage.",The application works fine but the notification indicating that it is activated cannot be hidden  too bad.,fr,The application works fine but the notification indicating that it is activated cannot be hidden  too bad ,Domain_Specific,applic,0.125,Negative,0,0,1,0,0,0,0,0,0
3497,6/3/20 11:39,fr.gouv.android.stopcovid,StopCovid France,fr,SJ,1,Impossible à installer ca tourne et ca ne dl rien. C'est la 1ere fois qu'une application me fait ça.,Impossible to install it runs and it does nothing. This is the first time that an application has done this to me.,fr,Impossible to install it runs and it does nothing  This is the first time that an application has done this to me ,Domain_Specific,"run, applic",0.222222222,Neutral,0,0,1,0,0,0,0,0,0
3500,6/3/20 11:35,fr.gouv.android.stopcovid,StopCovid France,fr,cyril benoit,1,"Impossible d'activer l'application, il m'affiche erreur ROBERT.",Unable to activate the application  it shows me error ROBERT.,fr,Unable to activate the application  it shows me error ROBERT ,Domain_Specific,applic,0.166666667,Negative,0,0,1,0,0,0,0,0,0
