,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
13121,5/6/20 22:44,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,مفلح القحطاني,5,شكراً لدولتنا العززيزه الجبارهـ,Thank you  dear  mighty country,ar,Thank you  dear  mighty country,"Language, Location","countri, countri",0.5,Positive,0,0,0,0,0,1,1,0,0
13124,5/6/20 22:27,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابو علي,5,تطبيق رائع حملته وسجلت فيه عن طريق رقم البطاقة ومباشرة ضغطت على ايقونة التصاريح فطلب مني التطبيق تحديد الوجهة وبعد تعيينها مباشرة وافق على التصريح وتحول اللون الاحمر لاخضر وحين خرجت طلب مني العسكري التصريح فعرضت له الجوال وحين شاهد اللون الاخضر قال لي تفضل شكرا لهذه الخدمة,A wonderful application that I downloaded and registered through the card number  and directly I pressed the permit icon  so the application asked me to specify the destination  and after setting it directly  he agreed to the permit  and the red color turned into green.,ar,A wonderful application that I downloaded and registered through the card number  and directly I pressed the permit icon  so the application asked me to specify the destination  and after setting it directly  he agreed to the permit  and the red color turned into green ,Domain_Specific,"color, applic",0.090909091,Positive,0,0,1,0,0,0,0,0,0
13125,5/6/20 22:27,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,بنت ابوها,5,تطبيق مميز اشكر دولتي على عنايتها بمواطنيها واسال الله ان يحفظ هذا الوطن و مليكه و جنوده 🇸🇦🇸🇦🇸🇦,A special application  I thank my country for its care for its citizens  and I ask God to protect this country  its property and its soldiers 🇸🇦🇸🇦🇸🇦,ar,A special application  I thank my country for its care for its citizens  and I ask God to protect this country  its property and its soldiers       ,"Domain_Specific, Language, Location, Privacy","countri, countri, protect, soldier, applic",0.416666667,Positive,0,0,1,0,0,1,1,1,0
13126,5/6/20 22:24,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,King Top,1,ضروري تطوير التطبيق,Application development necessary,ar,Application development necessary,Domain_Specific,applic,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
13132,5/6/20 22:16,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Erwin Grupo,5,Its good we have this apps to monitor what situation now... Thanks i hope this pandemic will end soon and we can work with no worries... We salute all people helping to fight or eliminates this covid 19...,  Its good we have this apps to monitor what situation now... Thanks i hope this pandemic will end soon and we can work with no worries... We salute all people helping to fight or eliminates this covid 19... ,en,  Its good we have this apps to monitor what situation now    Thanks i hope this pandemic will end soon and we can work with no worries    We salute all people helping to fight or eliminates this covid       ,Emotional,worri,0.058823529,Positive,0,0,0,1,0,0,0,0,0
13135,5/6/20 22:04,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,احمد الزهراني,5,رايع ممتاز,Excellent sponsor,fa,Excellent sponsor,Domain_Specific,sponsor,0.5,Positive,0,0,1,0,0,0,0,0,0
13137,5/6/20 22:02,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Come with me.',1,توكلنا ع الله..تم الغاء التطبيق حظ تسجيل جديد..لا يقبل..يتعذر الدخول الخ الخ,Trust us  PBUH..the application has been canceled  luck  new registration..not accepted..cannot enter etc. etc.,ar,Trust us  PBUH  the application has been canceled  luck  new registration  not accepted  cannot enter etc  etc ,"Domain_Specific, Privacy","trust, enter, applic",0.25,Positive,0,0,1,0,0,0,0,1,0
13138,5/6/20 22:02,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Yabyab999888@gmail.com AbDuL999888,5,ممتاز ، وسهل الاستخدام ، وأشكر كل من عمل على انجاز هذا التطبيق ، كلنا إنسان و بحاجة الى الوعي والتعاون والثقافة الإيجابية لتجاوز جائحة كورونا إن شاء الله ، حفظ الله الجميع ودمتم سالمين ... 👍💯👍,Excellent  easy to use  and I thank everyone who worked on the implementation of this application  we are all human and need awareness  cooperation and positive culture to overcome the Corona pandemic  God willing  may God protect everyone and you are safe ...,ar,Excellent  easy to use  and I thank everyone who worked on the implementation of this application  we are all human and need awareness  cooperation and positive culture to overcome the Corona pandemic  God willing  may God protect everyone and you are safe    ,"Domain_Specific, Location, Privacy","cultur, protect, cooper, applic, cooper",0.217391304,Positive,0,0,1,0,0,0,1,1,0
13139,5/6/20 21:48,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد الژهراني,5,صراحه تطبيق جدا رائع اشكر الجهات المعنيه بهذا العمل الجبار سائل المولى عز وجل ان يرفع عنا هذا البلاء,Frankly  it is a very wonderful application. I thank the authorities concerned with this mighty work.,ar,Frankly  it is a very wonderful application  I thank the authorities concerned with this mighty work ,"Domain_Specific, Emotional","concern, author, author, applic",0.444444444,Positive,0,0,1,1,0,0,0,0,0
13145,5/6/20 21:41,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Bakur Falath,5,ولله الحمد اعرف الحجر قبل كورونا لأني بيتوتي الأصل والمنشأ ولا احب التجمعات.,And praise be to God  I know the stone before Corona  because I am my home of origin and origin  and I do not like gatherings.,ar,And praise be to God  I know the stone before Corona  because I am my home of origin and origin  and I do not like gatherings ,Domain_Specific,gather,0.083333333,Positive,0,0,1,0,0,0,0,0,0
13146,5/6/20 21:40,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Waleed Alharbi,5,شكرا لكل القائمين على البرنامج و لي وزارة الصحة و لي رجال الأمن والله يجعل ما يقومون فيه من عمل في ميزان حسناتهم ويحفظ الجميع من الوباء,Thank you to all those in charge of the program  to me the Ministry of Health  and to me the security men  and God makes what they do in the balance of their good deeds and saves everyone from the epidemic,ar,Thank you to all those in charge of the program  to me the Ministry of Health  and to me the security men  and God makes what they do in the balance of their good deeds and saves everyone from the epidemic,"Gender, Privacy","men, secur, secur",0.2,Positive,0,0,0,0,1,0,0,1,0
13147,5/6/20 21:34,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Ibrahim Khardly,1,تطبيق ضعيف,Weak application,ar,Weak application,Domain_Specific,applic,0.5,Negative,0,0,1,0,0,0,0,0,0
13153,5/6/20 21:26,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,mshari B,5,تطبيق رائع ومفيد عملية التسجيل سهلة جدا,Wonderful and useful application The registration process is very easy,ar,Wonderful and useful application The registration process is very easy,Domain_Specific,applic,0.142857143,Positive,0,0,1,0,0,0,0,0,0
13158,5/6/20 21:17,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,عبدالرحمن بن ناصر عبدالرحمن بن ناصر,1,تجربة سيئة بعد رسالة بالجوال لتجربة التطبيق وانه تم اختياري ضمن فئة محددة لتجربة التطبيق يقول غير مسموح لك بالتجول ولا يمكنك ان تطلب اذن باي حال من الاحوال . كيف تطرح تطبيق للتجربة والاجابة واحدة معدة مسبقا لايمكنك التجول . انا لااريد التجول ولكن لايمكن تجربته بهذه الطريقة . التطبيق غير ملائم ابدا ولا انصح بتحميله.,A bad experience after a mobile message to try the app and that I was chosen within a specific category to try the app says you are not allowed to roam and you cannot ask permission in any way. How to submit an application to try and answer one prepared in advance that you can not roam. I don’t want to roam but cannot try it that way. The application is not suitable at all  and I do not recommend downloading it.,ar,A bad experience after a mobile message to try the app and that I was chosen within a specific category to try the app says you are not allowed to roam and you cannot ask permission in any way  How to submit an application to try and answer one prepared in advance that you can not roam  I don t want to roam but cannot try it that way  The application is not suitable at all  and I do not recommend downloading it ,Domain_Specific,"prepar, prepar, answer, applic",0.114285714,Negative,0,0,1,0,0,0,0,0,0
13160,5/6/20 21:15,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,m7t7p,5,السلام عليكم حملته وكملت التسجيل وطلبت التصريح كنت ابغى التموينات وكاتب لا يحق لك تصريح... طيب شكرا 🤚,Peace be upon you. I campaigned and completed the registration and requested the permit. I wanted supplies and a clerk is not entitled to a permit ... Ok  thank you 🤚,ar,Peace be upon you  I campaigned and completed the registration and requested the permit  I wanted supplies and a clerk is not entitled to a permit     Ok  thank you  ,Domain_Specific,"clerk, campaign",0.142857143,Positive,0,0,1,0,0,0,0,0,0
13164,5/6/20 21:03,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد منصور,5,تطبيق فترة تجربه وتسجيل بس للارقام الي جاته رسائل من دعم وفيه الرابط يعني مو للكل,The application of a trial period and registration  but for the numbers sent to it  messages from support  and in it the link means Mo for everyone,ar,The application of a trial period and registration  but for the numbers sent to it  messages from support  and in it the link means Mo for everyone,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
13165,5/6/20 21:00,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Aziz Aziz,5,شكرا والى الامام الله يعز الدوله ماقصرت بشي . شكرا فكرت التطبيق ممتازة,Thank you  and to the Imam  may God bless the country  I have not failed in anything. Thanks you thought the app is excellent,ar,Thank you  and to the Imam  may God bless the country  I have not failed in anything  Thanks you thought the app is excellent,"Domain_Specific, Language, Location","countri, countri, imam",0.25,Positive,0,0,1,0,0,1,1,0,0
13166,5/6/20 20:58,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Vip ѕυℓтαη,5,تطبيق اكثر من رائع والشكر موصل لجميع القائمين على التطبيق او الداعمين له,The application is more wonderful and thanks to all those in charge of the application or those who support it,ar,The application is more wonderful and thanks to all those in charge of the application or those who support it,Domain_Specific,applic,0.166666667,Positive,0,0,1,0,0,0,0,0,0
13169,5/6/20 20:53,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,سعود الشهري,5,التطبيق ممتاز و يبين لك كل شي وسهل الاستخدام صراحه تشكرون على الجهود المبذوله,The application is excellent and shows you everything and is easy to use. Frankly  you thank the efforts made,ar,The application is excellent and shows you everything and is easy to use  Frankly  you thank the efforts made,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
13172,5/6/20 20:50,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ASM Al M,3,التطبيق جيد ولكن يجب إضافة التنقل من منطقه إلى منطقه سواء للعمل أو للظروف العائليه أو الحالات الإنسانية الطارئه,The application is good  but mobility from area to area should be added  whether for work  family circumstances  or humanitarian emergencies,ar,The application is good  but mobility from area to area should be added  whether for work  family circumstances  or humanitarian emergencies,"Domain_Specific, Location","area, applic",0.166666667,Positive,0,0,1,0,0,0,1,0,0
13173,5/6/20 20:50,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,dooo Z,1,تم ارسال رساله على جوالي اني من ضمن الي شملهم التصريح احمل البرنامج وادخل القى غير مصرح لي وش السالفه تلعبون علينا نحمل بس يرامج بدون فايده علم اني ارمله واحتاج تصريح تموين ع الاقل لي ٣ ايام مقدر اطلع اجيب طلباتي بسبب الحجر الليلي وبالنهار مقدر اصحى واطلع محد فاضي لي ي نايمين ي دوامات 😠,A message has been sent to my mobile that I am among those covered by the permit. I carry the program and enter the unauthorized program. Leave me while you sleep in swirls 😠,ar,A message has been sent to my mobile that I am among those covered by the permit  I carry the program and enter the unauthorized program  Leave me while you sleep in swirls  ,Domain_Specific,"enter, cover",0.142857143,Negative,0,0,1,0,0,0,0,0,0
13175,5/6/20 20:46,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,تركي العراجه,5,شكرا لكم على التطبيق,Thank you for the application,ar,Thank you for the application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
13178,5/6/20 20:40,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,مرام الشريف,5,جميل جدا وجزاكم الله خير الجزاء أسأل الله أن يحفظ بلادنا من كل بلاء وكل شر وان يتم علينا نعمت الأمن والأمان والاستقرار والإيمان والسلامة والإسلام اللهم امين,Very beautiful  and may God reward you with the best reward. I ask God to protect our country from every calamity and every evil  and to complete our security  safety  stability  faith  safety and Islam.,ar,Very beautiful  and may God reward you with the best reward  I ask God to protect our country from every calamity and every evil  and to complete our security  safety  stability  faith  safety and Islam ,"Language, Location, Privacy","countri, countri, secur, protect, secur",0.227272727,Positive,0,0,0,0,0,1,1,1,0
13183,5/6/20 20:29,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,حسين صالح,3,السلام عليكم البرنامج ناقص من حيث الحالة المرضية والاسعافية لا يوجد خانة بذلك نرجو ادراج الخانة لي يتم اصدار تصريح للخروج للجالة المرضية او الاسعافية وذكر سبب الحالة مثلا حالة ولادة وصف الحالة شكرا لكم,Peace be upon you. The program is deficient in terms of sickness and emergency status. There is no box for that. Please include the box for me. A permit to exit the sick or emergency service will be issued and the reason for the case is mentioned  for example  a state of birth  a description of the case  thank you,ar,Peace be upon you  The program is deficient in terms of sickness and emergency status  There is no box for that  Please include the box for me  A permit to exit the sick or emergency service will be issued and the reason for the case is mentioned  for example  a state of birth  a description of the case  thank you,"Domain_Specific, Emotional","sick, servic, servic",0.111111111,Negative,0,0,1,1,0,0,0,0,0
13186,5/6/20 20:21,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابو وليد,5,تطبيق جميل جدآ جدآ اشكر كل العاملين على التطبيق اتمناء يكون في دعم فني وغير كذا الى الامام وفقكم الله,A very  very beautiful application. I thank all the workers for the application. It is in technical support and other than that. May God bless you,ar,A very  very beautiful application  I thank all the workers for the application  It is in technical support and other than that  May God bless you,"Domain_Specific, Socio_economic_Status","technic, applic",0.166666667,Positive,0,0,1,0,0,0,0,0,1
13192,5/6/20 20:11,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,RASHID _1,1,لايوجد تصريح بين المناطق لايوجد تصريح للعمل عدد ساعات التصريح القصوى ٤ ساعات البرنامج هاذ يعطيك تصريح فقط لذهاب للبقالة الحي الي انت فيه تاخذ اغراضك وتنثبر في بيتك,There is no permit between regions There is no permit to work The maximum number of permit hours is 4 hours This program gives you a permit only to go to the neighborhood grocery in which you are to take your things and drop in your house,ar,There is no permit between regions There is no permit to work The maximum number of permit hours is   hours This program gives you a permit only to go to the neighborhood grocery in which you are to take your things and drop in your house,Location,region,0.05,Negative,0,0,0,0,0,0,1,0,0
13195,5/6/20 20:02,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Ibraham hadi,3,التطبيق جميل وسهل الاستخدام وبدون مشاكل فنية. عندي بعض الاقتراحات لهدف التطوير وهي: 1- اختصار الرقم السري الى ست خانات مكونه من حروف ورموز وأرقام وذلك لوجود الحماية الثنائية عن طريق رمز التفعيل بالرسائل القصيرة. 2 - تفعيل خاصية إلغاء التصريح في حال عدم الانفاع بها لإنتفاء العارض. 3- تحديث بيانات مقر الإقامة من خلال العنوان الوطني وربطه تلقائياً بالعنوان الوطني المسجل لدى البريد السعودي، وكذلك الابقاء على خيار تحديث العنوان بواسطة الخرائط. وهذي كل ملاحظاتي والله يوفقكم وسدد خطاكم,The application is beautiful  easy to use  and without technical problems. I have some suggestions for the purpose of development  which are: 1- Shortening the password to six digits consisting of letters  symbols and numbers  due to the existence of dual protection through the activation code in short messages. 2 - Activate the permit cancellation feature if it is not used due to the bidder’s exclusion. 3- Updating the residence data through the national address and linking it automatically to the national address registered with Saudi Post  as well as keeping the option to update the address using maps. These are all my observations and may God grant you success and guide your steps,ar,The application is beautiful  easy to use  and without technical problems  I have some suggestions for the purpose of development  which are     Shortening the password to six digits consisting of letters  symbols and numbers  due to the existence of dual protection through the activation code in short messages      Activate the permit cancellation feature if it is not used due to the bidder s exclusion     Updating the residence data through the national address and linking it automatically to the national address registered with Saudi Post  as well as keeping the option to update the address using maps  These are all my observations and may God grant you success and guide your steps,"Domain_Specific, Privacy, Socio_economic_Status","technic, data, protect, guid, applic, letter, address",0.116666667,Positive,0,0,1,0,0,0,0,1,1
13196,5/6/20 20:00,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Abdullah Almehyawi,5,رائعة و تطبيق سهل الاستخدام * اضافة تصريح للطوارئ الطبية يكون التطبيق مفيد اكثر,Wonderful and easy-to-use application * Add a permit for medical emergencies  so the application is more useful,ar,Wonderful and easy to use application   Add a permit for medical emergencies  so the application is more useful,Domain_Specific,"applic, medic",0.2,Positive,0,0,1,0,0,0,0,0,0
13198,5/6/20 19:58,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,مجدي غودل,2,انا حملت لاكن جاني غير مصرح لك بالتجول اش السبب.....,I got carried away  but Janie is not authorized for you to roam. What is the reason .....,ar,I got carried away  but Janie is not authorized for you to roam  What is the reason      ,Domain_Specific,"author, author",0.285714286,Neutral,0,0,1,0,0,0,0,0,0
13199,5/6/20 19:57,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,منــصــور الـشـمـالـي,3,"السلام عليكم. اول شي نشكر سيدي خادم الحرمين الشريفين علئ كل مايبذله لاحتكار هذا المرض الخبيث و ولي عهده سيدي الامير محمد المجدد ولكل الاسره الحاكمه ولكل مواطن من الشمال للجنوب ومن الغرب لشرق ) لاثباتهم واهتمامهم بالاوامر شكرا لكم جميع ) وعلئ العموم جتني رساله ومكتوب تم اختيارك وسجلت واخر شي يقول غير مصرح لك بالتجول 😭 ممكن احد يفيدني وسجلت التابعين الي موجودين بكرت العايله /;""; هل يوجد وقت وبعدين يرسلون لي رساله بالقبول ؟",Hello. First of all  we thank the Custodian of the Two Holy Mosques for everything he does to monopolize this pernicious disease  and his Crown Prince  Sir Muhammad Al-Mujaddid  to the entire ruling family  and to every citizen from north to south and west to east (for their proof and their interest in the orders  thank you all) and the general public got a message and a written letter was chosen and recorded and the last thing He says  “You are not authorized to roam  'Can someone help me and I have registered the followers who are present in the early morning /;”;,ar,Hello  First of all  we thank the Custodian of the Two Holy Mosques for everything he does to monopolize this pernicious disease  and his Crown Prince  Sir Muhammad Al Mujaddid  to the entire ruling family  and to every citizen from north to south and west to east  for their proof and their interest in the orders  thank you all  and the general public got a message and a written letter was chosen and recorded and the last thing He says   You are not authorized to roam   Can someone help me and I have registered the followers who are present in the early morning     ,Domain_Specific,"author, record, author, follow, present, order, letter, custodian",0.156862745,Positive,0,0,1,0,0,0,0,0,0
13205,5/6/20 19:52,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,B انا لها,5,الله يعزك يا بلادي,God bless you  my country,ar,God bless you  my country,"Language, Location","countri, countri",0.666666667,Positive,0,0,0,0,0,1,1,0,0
13209,5/6/20 19:45,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Abdul Aziz Turkistani,1,التطبيق لايعمل بالشكل المطلوب والتحديث غير فعال,The application does not work as required and the update is ineffective,ar,The application does not work as required and the update is ineffective,Domain_Specific,applic,0.166666667,Negative,0,0,1,0,0,0,0,0,0
13211,5/6/20 19:41,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,أبوجاسر الحارثي,5,ممتاز واتمنى بدل ٤ ساعات تكون ٧ ساعات بمعدل كل يوم ساعه و ياليت يرتبط التطبيق بالحالة الصحيه للمصرح له والتابعين,Excellent and I hope for a 4-hour allowance  which will be 7 hours at a rate every day an hour  and I wish the application is related to the health status of the authorized and the dependents,ar,Excellent and I hope for a   hour allowance  which will be   hours at a rate every day an hour  and I wish the application is related to the health status of the authorized and the dependents,Domain_Specific,"author, author, applic",0.1875,Positive,0,0,1,0,0,0,0,0,0
13214,5/6/20 19:38,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,نــصــر الــحــارثي,2,لازلت في طور التجربه وفق الله دولتنا ع كل ماتبذله للراحه الجميع,I am still in the process of experimentation  may God grant our country peace all its efforts for the comfort of everyone,ar,I am still in the process of experimentation  may God grant our country peace all its efforts for the comfort of everyone,"Language, Location","countri, countri",0.181818182,Positive,0,0,0,0,0,1,1,0,0
13216,5/6/20 19:38,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Akm Fozlul Hoque,5,Very good application,  Very good application ,en,  Very good application ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,0,0,0,0,0
13218,5/6/20 19:26,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,W. M. W S,5,تطبيق جميل ورائع، اختصر الوقت والجهد، للمعلومية سجلت بالتطبيق ثم حاولت الدخول ولم استطع وبعد ايام جاءت رسالة تفيد بتفعيل التطبيق وتمت التجربة المتميزة. 🌹,A beautiful and wonderful application  shorten the time and effort  for information I registered with the application and then tried to enter and was unable to  and after days a message came stating that the application was activated and the distinguished experience was completed. 🌹,ar,A beautiful and wonderful application  shorten the time and effort  for information I registered with the application and then tried to enter and was unable to  and after days a message came stating that the application was activated and the distinguished experience was completed   ,Domain_Specific,"enter, applic",0.095238095,Positive,0,0,1,0,0,0,0,0,0
13223,5/6/20 19:22,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,naif Alshreef,3,ممتاز لكن طول كلمة السر عند التسجيل ١٢ خانة كثير جدا المعتاد انه ٨ خانات وهو الافضل.,Excellent  but the length of the password when registering is 12 characters is very much. Normally  it is 8 characters  which is the best.,ar,Excellent  but the length of the password when registering is    characters is very much  Normally  it is   characters  which is the best ,Domain_Specific,normal,0.1,Positive,0,0,1,0,0,0,0,0,0
13225,5/6/20 19:20,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,هادي بن عشان ابوهايل,5,تطيبق مميز جدا ويسعى الى الالتزام والتنظيم واشكرا القائمين على هذا البرنامج وتم اختياري لتجربة البرنامج كما انه سهل الاستخدام وسريع التجاوب في اصدار التراخيص بما تقتضيه الحاجه وشكرا للجميع,A very special application that seeks commitment and organization. Thank you who are in charge of this program.,ar,A very special application that seeks commitment and organization  Thank you who are in charge of this program ,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
13226,5/6/20 19:18,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,A H,5,بعد التفعيل اليوم ممتاز جدا التطبيع بالتوفيق,After activation today is very excellent  good luck normalization,ar,After activation today is very excellent  good luck normalization,Domain_Specific,normal,0.142857143,Positive,0,0,1,0,0,0,0,0,0
13227,5/6/20 19:16,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,MAHMOOD AL UMRY,5,الحمد لله ع نعمة الأمن والامان بعد ربي الكون شكرآ ع الحكومة اللهم احفظ الملك سلمان بن عبد العزيز برنامج جداً جداً رائع ⁦⁦👍🏿⁩,Praise be to God  the blessing of security and safety after the Lord of the universe. Thank you for the government  God save King Salman bin Abdulaziz  a very  very wonderful program.,ar,Praise be to God  the blessing of security and safety after the Lord of the universe  Thank you for the government  God save King Salman bin Abdulaziz  a very  very wonderful program ,Privacy,"secur, secur",0.105263158,Positive,0,0,0,0,0,0,0,1,0
13237,5/6/20 18:58,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Saleh Al Tanam,5,تم تسجيل الدخول بكل سهولة و أعطى بينات افراد الاسرة برنامج اكثر من ممتاز واضح جدا,The login was done easily and the data of the family members gave a very clear program more than excellent,ar,The login was done easily and the data of the family members gave a very clear program more than excellent,Privacy,data,0.090909091,Positive,0,0,0,0,0,0,0,1,0
13238,5/6/20 18:58,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,أبو جوري,5,تطبيق مميز,Featured application,ar,Featured application,Domain_Specific,applic,0.5,Neutral,0,0,1,0,0,0,0,0,0
13240,5/6/20 18:56,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Sa Alasmre,5,تطبيق ممتاز جدا,Very excellent application,ar,Very excellent application,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,0,0,0,0,0
13244,5/6/20 18:49,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,هيثم قذان,5,ذلحين ارسلولي رساله اني ضمن عينه تم اختيارها لتجربه التطبيق وش اسوي 🙂,They sent me a message that I am in a sample that was chosen to try the application and what should I do,ar,They sent me a message that I am in a sample that was chosen to try the application and what should I do,Domain_Specific,applic,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
13245,5/6/20 18:48,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد ابوالعنود,5,حفظ الله المملكه حكومة وشعبا,May God protect the kingdom  government and people,ar,May God protect the kingdom  government and people,Privacy,protect,0.166666667,Positive,0,0,0,0,0,0,0,1,0
13248,5/6/20 18:41,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Sultan AlShaheen,5,ربي يوفقكم على جهودكم الجبارة، تطبيق ممتاااااز ولا غلطة,May God grant you success for your tremendous efforts  a perfect application  not a mistake,ar,May God grant you success for your tremendous efforts  a perfect application  not a mistake,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
13249,5/6/20 18:40,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Dhf hdf,1,تطبيق صعب.ولا يقبل الدخول..حاولات مرارا.وتكرارا وخاصه الرقم السري..الجديد,The application is difficult. It does not accept access..tries again and again  especially the new password ..,ar,The application is difficult  It does not accept access  tries again and again  especially the new password   ,Domain_Specific,applic,0.111111111,Negative,0,0,1,0,0,0,0,0,0
13255,5/6/20 18:33,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,،Abdulazi Alfhidie,1,تطبيق زبالة عشرين الف محاولة كلمة المرور مايقبل والله لو هو تطبيق الاستخبارات العامة مايسوون كذا,The garbage application of twenty thousand attempted password is what I swear by God if it is the general intelligence application of Mason as such,ar,The garbage application of twenty thousand attempted password is what I swear by God if it is the general intelligence application of Mason as such,Domain_Specific,"applic, mason",0.166666667,Positive,0,0,1,0,0,0,0,0,0
13258,5/6/20 18:28,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,MAG,5,جهود مشكوره لرجال جيشنا و أمننا وصحتنا البواسل.... حفظهم الله وحفظنا جميعا من كل شر,Thankful efforts of the brave men of our army  our security and our health .... May God protect them and protect us all from all evil,ar,Thankful efforts of the brave men of our army  our security and our health      May God protect them and protect us all from all evil,"Gender, Privacy","men, secur, protect, secur",0.307692308,Positive,0,0,0,0,1,0,0,1,0
13262,5/6/20 18:24,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,7mOoOD_x8 KRIRI,5,روووعه تطبيق سهل و واضح للكل,Roooah easy and clear application for everyone,ar,Roooah easy and clear application for everyone,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
13263,5/6/20 18:24,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Kasber Hannani,4,ممتاز جداً تم تجربة البرنامج واختيار تموين طارئ وتحديد حي غير الحي اللذي اسكن فيه وبثواني تمت الموافقه لي بالتجول ليلاً لمدة ساعه تم التفعيل مشكورين ولكن لم احتج الخروج فقط تجربة مدى استقرار البرنامج وفوائده شكراً جزيلاً للقائمين على هذا البرنامج و الجهد الرائع,Very excellent. The program was tested  emergency catering was chosen  and a neighborhood other than the one in which I live was identified  and in seconds I was approved to wander at night for an hour. It was activated thankfully  but I did not need to go out. Just experience the program’s stability and benefits. Thank you very much for those in charge of this program and the wonderful effort,ar,Very excellent  The program was tested  emergency catering was chosen  and a neighborhood other than the one in which I live was identified  and in seconds I was approved to wander at night for an hour  It was activated thankfully  but I did not need to go out  Just experience the program s stability and benefits  Thank you very much for those in charge of this program and the wonderful effort,Domain_Specific,"identifi, approv, cater",0.096774194,Positive,0,0,1,0,0,0,0,0,0
